Te_requested_eV,ne_requested_cm-3,DeltaTe_requested_eV,Te_old_grid_eV,Te_new_grid_eV,DeltaTe_actual_eV,ne_grid_cm-3,ti_old,ti_new,ni,ratio_QSS_old,ratio_QSS_new,initial_ratio_error_percent_signed,peak_ratio_error_percent_abs,peak_ratio_error_percent_signed,t_peak_ratio_ns,peak_Halpha_error_percent_abs,peak_Hbeta_error_percent_abs,last_t_ratio_abs_error_gt_1pct_us,last_t_ratio_abs_error_gt_5pct_us,last_t_ratio_abs_error_gt_10pct_us,censored_gt_1pct,censored_gt_5pct,censored_gt_10pct,tau_slow_us,tau_fast_ns,M_tau_slow_over_tau_fast,last_t_ratio_abs_error_gt_10pct_display
2.120950887920191,372759372031493.8,0.6,2.120950887920191,2.6826957952797255,0.5617449073595346,372759372031493.8,16,21,6,4.193562288028099,3.9440041323104023,6.327532815527376,45.31677853944664,45.31677853944664,14.80269126739507,64.95743886498818,54.60147815202667,37.77063694539357,21.710676025372628,15.009032755797335,False,False,False,9.804761844663176,1.7565414072585348,5581.856370790394,15 us
2.120950887920191,1000000000000000.0,0.6,2.120950887920191,2.6826957952797255,0.5617449073595346,1000000000000000.0,16,21,7,4.09570508480785,3.843990371985652,6.548265954479257,32.8300665903862,32.8300665903862,0.3068837891917639,64.78994365840146,54.662248308015485,8.238187331399601,4.123162591029748,2.3700062920093257,False,False,False,2.590791762496488,1.317801119199103,1965.996025311504,2.37 us
2.2229964825261948,1000000000000.0,0.6,2.2229964825261948,2.8117686979742302,0.5887722154480355,1000000000000.0,17,22,0,4.857516249217893,4.6502717834719665,4.4566097509077975,38.08353688885387,38.08353688885387,16.739701156304946,309.882809078851,247.43518412083648,1000.0,1000.0,1000.0,True,True,True,8845.057575598536,32.586510286971546,271433.1021550009,>1e+03 us (censored at t_max)
2.2229964825261948,2682695795279.7275,0.6,2.2229964825261948,2.8117686979742302,0.5887722154480355,2682695795279.7275,17,22,1,5.138895850966253,4.940212634425147,4.021754350341376,45.04717945459826,45.04717945459826,17.803320164301123,299.32010836405294,193.78564443584963,1000.0,1000.0,1000.0,True,True,True,2963.674924706976,19.11744276559142,155024.65267170325,>1e+03 us (censored at t_max)
2.2229964825261948,7196856730011.528,0.6,2.2229964825261948,2.8117686979742302,0.5887722154480355,7196856730011.528,17,22,2,5.293642890736691,5.095313821737536,3.89238182254934,65.03512183279385,65.03512183279385,40.85285803928557,276.3131145606182,128.3236862416812,1000.0,1000.0,1000.0,True,True,True,971.0763324548368,10.710462606035556,90666.1428337947,>1e+03 us (censored at t_max)
2.2229964825261948,19306977288832.457,0.6,2.2229964825261948,2.8117686979742302,0.5887722154480355,19306977288832.457,17,22,3,5.112911940460719,4.90028898281891,4.3389881369710475,91.7309282814766,91.7309282814766,71.07279696773412,232.7233809421172,73.53662443737416,1000.0,1000.0,831.4567805772047,True,True,False,308.5380001963082,7.03094496329352,43882.86379812296,831 us
2.2229964825261948,51794746792312.02,0.6,2.2229964825261948,2.8117686979742302,0.5887722154480355,51794746792312.02,17,22,4,4.70084942055017,4.474918873888033,5.04881882843693,93.09255619888368,93.09255619888368,42.78214201767613,166.5961255076071,54.16675917592586,456.3716281924754,301.2714070881158,239.19798400202373,False,False,False,94.79489824458636,4.412446449911017,21483.52378225418,239 us
2.2229964825261948,138949549437313.6,0.6,2.2229964825261948,2.8117686979742302,0.5887722154480355,138949549437313.6,17,22,5,4.342268215477211,4.110952916825085,5.626804863305759,68.65639763628218,68.65639763628218,21.41220154815727,99.74715433161973,53.87831357082109,119.71713434189655,75.46672630843871,57.215675550632405,False,False,False,28.166277569338508,2.3149971105520595,12166.873747251317,57.2 us
2.2229964825261948,372759372031493.8,0.6,2.2229964825261948,2.8117686979742302,0.5887722154480355,372759372031493.8,17,22,6,4.1370811972344885,3.9029231413721863,5.999555906703718,41.450547874724414,41.450547874724414,14.135155848353955,63.54353456194227,54.00134049057805,29.988442312310248,17.237447080636198,11.37921293915314,False,False,False,7.877747320559798,1.74065136088607,4525.7467966185195,11.4 us
2.2229964825261948,1000000000000000.0,0.6,2.2229964825261948,2.8117686979742302,0.5887722154480355,1000000000000000.0,17,22,7,4.038932811022169,3.802264735713429,6.22439760929309,31.773264674532776,31.773264674532776,0.2930446976972138,63.65458406881257,54.06496789066767,6.540805914998247,3.126007243068704,1.7158089856100032,False,False,False,2.099180216262045,1.2943495310413975,1621.8032037861542,1.72 us
2.329951810515372,1000000000000.0,0.6,2.329951810515372,2.9470517025518106,0.6170998920364386,1000000000000.0,18,23,0,4.809219424693725,4.6180314153475335,4.140032670864803,35.84667372839665,35.84667372839665,17.71980707324665,285.4666407264616,227.78969085717208,1000.0,1000.0,1000.0,True,True,True,6983.905634113118,32.49524432140352,214920.8531881404,>1e+03 us (censored at t_max)
2.329951810515372,2682695795279.7275,0.6,2.329951810515372,2.9470517025518106,0.6170998920364386,2682695795279.7275,18,23,1,5.092109729289297,4.91000873423557,3.7087713059247447,42.69841532686384,42.69841532686384,18.64408533970485,275.77082403789717,178.1437419509221,1000.0,1000.0,1000.0,True,True,True,2347.509988028516,18.97988573589256,123684.09487256172,>1e+03 us (censored at t_max)
2.329951810515372,7196856730011.528,0.6,2.329951810515372,2.9470517025518106,0.6170998920364386,7196856730011.528,18,23,2,5.2468001698447955,5.065419159610131,3.580770011708631,62.82018742872587,62.82018742872587,44.802536798294895,254.3951025466356,117.83052038217068,1000.0,1000.0,1000.0,True,True,True,771.9968636812769,10.610127268974878,72760.37733672398,>1e+03 us (censored at t_max)
2.329951810515372,19306977288832.457,0.6,2.329951810515372,2.9470517025518106,0.6170998920364386,19306977288832.457,18,23,3,5.063309812990089,4.867429933134053,4.0242978850628806,87.3983063471034,87.3983063471034,71.07279696773412,213.83896590081855,67.471612747406,1000.0,793.9617845382259,630.3753153071268,True,False,False,246.31535571182545,6.9715092068411435,35331.71203017506,630 us
2.329951810515372,51794746792312.02,0.6,2.329951810515372,2.9470517025518106,0.6170998920364386,51794746792312.02,18,23,4,4.648913400493889,4.438923921758442,4.730639281879393,87.30172754173691,87.30172754173691,40.85285803928557,152.61268190704612,53.41893390259048,362.341632332315,228.4112207303821,181.34978041964953,False,False,False,76.05306340834919,4.350652324467722,17480.84143167056,181 us
2.329951810515372,138949549437313.6,0.6,2.329951810515372,2.9470517025518106,0.6170998920364386,138949549437313.6,18,23,5,4.289611026092691,4.073346784956281,5.309251889260203,63.55810694686937,63.55810694686937,20.44660666579118,91.10737910473476,53.3014082142097,95.05082962189512,59.91769669310613,43.37850187558984,False,False,False,22.71304553910757,2.279706074956799,9963.146472528471,43.4 us
2.329951810515372,372759372031493.8,0.6,2.329951810515372,2.9470517025518106,0.6170998920364386,372759372031493.8,18,23,6,4.084107489509267,3.864365060826999,5.686378621673007,37.99977368054752,37.99977368054752,13.497723302339418,62.27970879995998,53.43043148836296,22.73596682327715,13.068702297433475,8.627237292461452,False,False,False,6.388652571852898,1.7248940381837683,3703.794221806139,8.63 us
2.329951810515372,1000000000000000.0,0.6,2.329951810515372,2.9470517025518106,0.6170998920364386,1000000000000000.0,18,23,7,3.985598258540716,3.7629887164663343,5.91576427269821,30.79104195245276,30.79104195245276,0.279829687565511,62.577567996519434,53.4970446683798,5.193149936590212,2.481930289186253,1.242190995452616,False,False,False,1.7163491010819134,1.2714467173994874,1349.9182290488686,1.24 us
2.442053094548651,1000000000000.0,0.6,2.442053094548651,3.088843596477481,0.6467905019288298,1000000000000.0,19,24,0,4.764575519558688,4.5884156673143535,3.839230466830063,33.72067778460336,33.72067778460336,17.920568740961397,263.5579516864223,210.2139234830517,1000.0,1000.0,1000.0,True,True,True,5569.0163707855145,32.41722920765374,171791.86830287962,>1e+03 us (censored at t_max)
2.442053094548651,2682695795279.7275,0.6,2.442053094548651,3.088843596477481,0.6467905019288298,2682695795279.7275,19,24,1,5.0490736269324055,4.882549878558165,3.410589804838134,40.47054850708684,40.47054850708684,19.52455581016861,254.65301107444688,164.19190750679448,1000.0,1000.0,1000.0,True,True,True,1877.652715920378,18.849902892248014,99610.7368114113,>1e+03 us (censored at t_max)
2.442053094548651,7196856730011.528,0.6,2.442053094548651,3.088843596477481,0.6467905019288298,7196856730011.528,19,24,2,5.20376238950916,5.038373186728616,3.28259135738864,60.628282886226344,60.628282886226344,49.13407286296357,234.76696527248956,108.50300460532578,1000.0,1000.0,1000.0,True,True,True,619.65083602497,10.516098142706037,58924.02558593082,>1e+03 us (censored at t_max)
2.442053094548651,19306977288832.457,0.6,2.442053094548651,3.088843596477481,0.6467905019288298,19306977288832.457,19,24,3,5.017454381259619,4.83740524578135,3.7220188578430298,83.20957598695742,83.20957598695742,67.86773050723288,196.97525281988015,62.0959227813625,954.9044557518076,630.3753153071268,500.4939102700954,False,False,False,198.507217264801,6.9137929745900175,28711.767620807637,500 us
2.442053094548651,51794746792312.02,0.6,2.442053094548651,3.088843596477481,0.6467905019288298,51794746792312.02,19,24,4,4.600556353509171,4.405611776661883,4.424915011349358,81.89507141919373,81.89507141919373,39.01057617190993,140.18361049701443,52.746989825821586,287.68540901905857,181.34978041964953,143.98479528760095,False,False,False,61.5839863825017,4.2909930084928325,14351.919534852015,144 us
2.442053094548651,138949549437313.6,0.6,2.442053094548651,3.088843596477481,0.6467905019288298,138949549437313.6,19,24,5,4.2403544135578715,4.038243275684757,5.004927243736739,58.92240019663585,58.92240019663585,20.44660666579118,83.4667489977151,52.75191221561046,75.46672630843871,47.5723613918789,34.440872759738234,False,False,False,18.482079356058783,2.2468278091025184,8225.854816814528,34.4 us
2.442053094548651,372759372031493.8,0.6,2.442053094548651,3.088843596477481,0.6467905019288298,372759372031493.8,19,24,6,4.034409006590322,3.8281780589485166,5.387182739834469,36.069312196504555,36.069312196504555,0.9288292250172498,61.13695774706347,52.8871910532942,18.903973778192235,10.376050197669096,6.540805914998247,False,False,False,5.227184136198184,1.7092855903954127,3058.1104559531022,6.54 us
2.442053094548651,1000000000000000.0,0.6,2.442053094548651,3.088843596477481,0.6467905019288298,1000000000000000.0,19,24,7,3.9354689862021206,3.7260091935308264,5.621558664829955,29.89260354159624,29.89260354159624,0.279829687565511,61.55548738882879,52.95692416497523,4.123162591029748,1.8816944249705556,0.8993066723187614,False,False,False,1.4154946106856268,1.2491050796299168,1133.2069925654357,0.899 us
2.5595479226995357,1000000000000.0,0.6,2.5595479226995357,3.088843596477481,0.5292956737779453,1000000000000.0,20,24,0,4.723346922217227,4.5884156673143535,2.9406937968601996,26.09192635855777,26.09192635855777,18.755536410190793,170.94271135790612,136.3440743215692,1000.0,1000.0,1000.0,True,True,True,5569.0163707855145,32.41722920765374,171791.86830287962,>1e+03 us (censored at t_max)
2.5595479226995357,2682695795279.7275,0.6,2.5595479226995357,3.088843596477481,0.5292956737779453,2682695795279.7275,20,24,1,5.009553224143835,4.882549878558165,2.6011684211032406,31.60468732903576,31.60468732903576,22.423396832198453,165.25350265296933,106.55006801344712,1000.0,1000.0,1000.0,True,True,True,1877.652715920378,18.849902892248014,99610.7368114113,>1e+03 us (censored at t_max)
2.5595479226995357,7196856730011.528,0.6,2.5595479226995357,3.088843596477481,0.5292956737779453,7196856730011.528,20,24,2,5.16430367646574,5.038373186728616,2.499427594383764,48.108904018400914,48.108904018400914,59.093958953409654,152.42389294457286,70.44630584752628,1000.0,1000.0,1000.0,True,True,True,619.65083602497,10.516098142706037,58924.02558593082,>1e+03 us (censored at t_max)
2.5595479226995357,19306977288832.457,0.6,2.5595479226995357,3.088843596477481,0.5292956737779453,19306977288832.457,20,24,3,4.975128278657918,4.83740524578135,2.8470435260034512,62.425106350821544,62.425106350821544,67.86773050723288,127.93099124114488,43.499781653673054,870.7224849239904,548.8819609789678,416.13905533166985,False,False,False,198.507217264801,6.9137929745900175,28711.767620807637,416 us
2.5595479226995357,51794746792312.02,0.6,2.5595479226995357,3.088843596477481,0.5292956737779453,51794746792312.02,20,24,4,4.555565104786866,4.405611776661883,3.403689106682984,58.142784375386555,58.142784375386555,37.2513730080021,91.06237069122544,40.02115218729237,250.49415421745024,157.90533144741727,114.3184250129148,False,False,False,61.5839863825017,4.2909930084928325,14351.919534852015,114 us
2.5595479226995357,138949549437313.6,0.6,2.5595479226995357,3.088843596477481,0.5292956737779453,138949549437313.6,20,24,5,4.194286045344958,4.038243275684757,3.8641250416925614,40.15175751008454,40.15175751008454,19.52455581016861,54.20994788670384,40.14132504996835,68.8137698641567,39.55436244734694,26.111611009174624,False,False,False,18.482079356058783,2.2468278091025184,8225.854816814528,26.1 us
2.5595479226995357,372759372031493.8,0.6,2.5595479226995357,3.088843596477481,0.5292956737779453,372759372031493.8,20,24,6,3.987772969064,3.8281780589485166,4.168952113980796,26.42982188211277,26.42982188211277,0.8469459808314576,46.08973415709695,40.24306781664347,16.460115023085496,7.866681790071574,4.521792417370702,False,False,False,5.227184136198184,1.7092855903954127,3058.1104559531022,4.52 us
2.5595479226995357,1000000000000000.0,0.6,2.5595479226995357,3.088843596477481,0.5292956737779453,1000000000000000.0,20,24,7,3.888331688059192,3.7260091935308264,4.356470585477715,22.624195107970785,22.624195107970785,0.2672106155079427,46.407399237999606,40.295468423377,3.5901303770070685,1.3008537010905707,0.2971295818577334,False,False,False,1.4154946106856268,1.2491050796299168,1133.2069925654357,0.297 us
2.6826957952797255,1000000000000.0,0.6,2.6826957952797255,3.237457542817644,0.5547617475379187,1000000000000.0,21,25,0,4.685313695022262,4.5612591797636854,2.7197427370264395,24.498300778144717,24.498300778144717,19.849940356804677,159.48396599088198,127.17519293929544,1000.0,1000.0,1000.0,True,True,True,4482.797632884099,32.3522105008015,138562.32892565537,>1e+03 us (censored at t_max)
2.6826957952797255,2682695795279.7275,0.6,2.6826957952797255,3.237457542817644,0.5547617475379187,2682695795279.7275,21,25,1,4.973332657614092,4.857676949137026,2.38088513682687,29.973085812954174,29.973085812954174,23.48234600554277,154.21046014041696,99.27552339344456,1000.0,1000.0,1000.0,True,True,True,1515.8748409723703,18.72746520754154,80943.94111392759,>1e+03 us (censored at t_max)
2.6826957952797255,7196856730011.528,0.6,2.6826957952797255,3.237457542817644,0.5547617475379187,7196856730011.528,21,25,2,5.128217318313704,5.0140282068518705,2.2773926821111634,46.24534509324217,46.24534509324217,64.8071982631197,142.1573595045854,65.59050418604954,1000.0,1000.0,954.9044557518076,True,True,False,501.9484737452774,10.428125591773686,48134.10323148042,955 us
2.6826957952797255,19306977288832.457,0.6,2.6826957952797255,3.237457542817644,0.5547617475379187,19306977288832.457,21,25,3,4.93613339629721,4.810076631343916,2.620681012270586,59.3095176344419,59.3095176344419,64.8071982631197,119.10860595163062,42.41120773363383,691.3203779678128,435.79130123970214,330.3985069871855,False,False,False,161.42699653739112,6.8577924955196545,23539.206915761144,330 us
2.6826957952797255,51794746792312.02,0.6,2.6826957952797255,3.237457542817644,0.5547617475379187,51794746792312.02,21,25,4,4.513745152097349,4.374846450920959,3.1749388860756502,54.64119310021848,54.64119310021848,37.2513730080021,84.56542301374293,39.61161828876299,208.275063019051,125.37079874409196,90.76446072885356,False,False,False,50.30987852715397,4.233441440429944,11883.919793170577,90.8 us
2.6826957952797255,138949549437313.6,0.6,2.6826957952797255,3.237457542817644,0.5547617475379187,138949549437313.6,21,25,5,4.151211569274449,4.00550467540568,3.6376663036602648,37.4354450844755,37.4354450844755,18.64408533970485,50.22447109761874,39.76570792519441,54.635503522148646,31.404652194967493,20.73162127401227,False,False,False,15.169576207240812,2.216283892986786,6844.5997623514995,20.7 us
2.6826957952797255,372759372031493.8,0.6,2.6826957952797255,3.237457542817644,0.5547617475379187,372759372031493.8,21,25,6,3.9440041323104023,3.794222228181164,3.947631296257507,25.485107400866987,25.485107400866987,0.808752490877044,45.39406566686198,39.87241830694481,13.068702297433475,6.2458447124396175,3.2736335287152407,False,False,False,4.313166809653983,1.6938414853212178,2546.38161069484,3.27 us
2.6826957952797255,1000000000000000.0,0.6,2.6826957952797255,3.237457542817644,0.5547617475379187,1000000000000000.0,21,25,7,3.843990371985652,3.691184825815383,4.1397424778509615,22.045128300502917,22.045128300502917,0.2672106155079427,45.7199325411518,39.92730255900562,2.850426320853432,0.941776600686952,0.1557344772926135,False,False,False,1.1769971376656905,1.2273338103079463,958.9869746767376,0.156 us
2.8117686979742302,1000000000000.0,0.6,2.8117686979742302,3.393221771895328,0.5814530739210979,1000000000000.0,22,26,0,4.6502717834719665,4.536407003529217,2.510021253696221,22.987188476261764,22.987188476261764,20.07295059468558,149.0327651287448,118.83985257460266,1000.0,1000.0,1000.0,True,True,True,3641.0568515832742,32.29996068259164,112726.35553224236,>1e+03 us (censored at t_max)
2.8117686979742302,2682695795279.7275,0.6,2.8117686979742302,3.393221771895328,0.5814530739210979,2682695795279.7275,22,26,1,4.940212634425147,4.835241540090539,2.170958647344776,28.439167464601763,28.439167464601763,25.752633267711985,144.14468923954337,92.68232633306307,1000.0,1000.0,1000.0,True,True,True,1234.7249421347062,18.61253765859241,66338.34487178054,>1e+03 us (censored at t_max)
2.8117686979742302,7196856730011.528,0.6,2.8117686979742302,3.393221771895328,0.5814530739210979,7196856730011.528,22,26,2,5.095313821737536,4.992247676077393,2.0645238847829783,44.42379732414383,44.42379732414383,71.07279696773412,132.8130695141794,61.205022775637566,1000.0,1000.0,758.1576457522118,True,True,False,410.177886774825,10.34596185165304,39646.18202311353,758 us
2.8117686979742302,19306977288832.457,0.6,2.8117686979742302,3.393221771895328,0.5814530739210979,19306977288832.457,22,26,3,4.90028898281891,4.785317256593607,2.402593601644387,56.34802655528931,56.34802655528931,61.88468238624383,111.10255454746223,41.4657772329882,548.8819609789678,346.0016392185109,262.3237882163124,False,False,False,132.407699097669,6.803506391902586,19461.685118023597,262 us
2.8117686979742302,51794746792312.02,0.6,2.8117686979742302,3.393221771895328,0.5814530739210979,51794746792312.02,22,26,4,4.474918873888033,4.346503320414291,2.9544565828492853,51.393554550247,51.393554550247,33.9673858227221,78.69811853232332,39.225351240556726,165.36244070941788,99.53962309984244,72.0635132129306,False,False,False,41.44739412162263,4.177970214050855,9920.461850645,72.1 us
2.8117686979742302,138949549437313.6,0.6,2.8117686979742302,3.393221771895328,0.5814530739210979,138949549437313.6,22,26,5,4.110952916825085,3.9750043582789463,3.420085773314705,34.959750097579345,34.959750097579345,17.803320164301123,47.27191285260417,39.407392277957456,45.427059863740425,24.934093699518804,16.460115023085496,False,False,False,12.553645361569885,2.1879806376066924,5737.548653676205,16.5 us
2.8117686979742302,372759372031493.8,0.6,2.8117686979742302,3.393221771895328,0.5814530739210979,372759372031493.8,22,26,6,3.9029231413721863,3.7623685262934976,3.735801373427825,24.623962027685415,24.623962027685415,0.808752490877044,44.73144616150251,39.51928287563777,10.866061138545955,4.958962013837212,2.481930289186253,False,False,False,3.5877512480926605,1.6785764372569696,2137.3773445524776,2.48 us
2.8117686979742302,1000000000000000.0,0.6,2.8117686979742302,3.393221771895328,0.5814530739210979,1000000000000000.0,22,26,7,3.802264735713429,3.658385008783208,3.9328754787915776,21.51038863480902,21.51038863480902,0.2551606073727187,45.06614117482698,39.576760968601334,2.2631295683995294,0.7140151304013388,0.0491340728629635,False,False,False,0.9863579321361065,1.2061392276623626,817.7811562001696,0.0491 us
2.9470517025518106,1000000000000.0,0.6,2.9470517025518106,3.5564803062231287,0.6094286036713181,1000000000000.0,23,27,0,4.6180314153475335,4.51371356461342,2.311131383079919,21.554613617892706,21.554613617892706,20.29846620464972,139.4845231262088,111.2507257894826,1000.0,1000.0,1000.0,True,True,True,2982.9040443527915,32.260276336398604,92463.68547027114,>1e+03 us (censored at t_max)
2.9470517025518106,2682695795279.7275,0.6,2.9470517025518106,3.5564803062231287,0.6094286036713181,2682695795279.7275,23,27,1,4.91000873423557,4.8151048307255016,1.970962353809583,27.001522084316548,27.001522084316548,26.968806263906924,134.95329494274816,86.69543404968137,1000.0,1000.0,1000.0,True,True,True,1014.292267925438,18.505079519236155,54811.55954347964,>1e+03 us (censored at t_max)
2.9470517025518106,7196856730011.528,0.6,2.9470517025518106,3.5564803062231287,0.6094286036713181,7196856730011.528,23,27,2,5.065419159610131,4.972905029512047,1.860363902971231,42.64834591290853,42.64834591290853,74.42922330043758,124.29270758716568,57.23646626437606,1000.0,831.4567805772047,601.9481973827262,True,False,False,337.9989658860152,10.269363525256177,32913.33148882599,602 us
2.9470517025518106,19306977288832.457,0.6,2.9470517025518106,3.5564803062231287,0.6094286036713181,19306977288832.457,23,27,3,4.867429933134053,4.763010610844416,2.1922966548068175,53.5385212655204,53.5385212655204,59.093958953409654,103.823976871242,40.638339981228285,456.3716281924754,287.68540901905857,208.275063019051,False,False,False,109.5010563439173,6.7509351499271135,16220.131568750076,208 us
2.9470517025518106,51794746792312.02,0.6,2.9470517025518106,3.5564803062231287,0.6094286036713181,51794746792312.02,23,27,4,4.438923921758442,4.3204680731829335,2.7417364639438646,48.38302060636394,48.38302060636394,32.435608072358114,73.38940611944723,38.86004355244797,137.49172258064206,82.76289456246334,57.215675550632405,False,False,False,34.42171121451249,4.124551619982552,8345.564411837353,57.2 us
2.9470517025518106,138949549437313.6,0.6,2.9470517025518106,3.5564803062231287,0.6094286036713181,138949549437313.6,23,27,5,4.073346784956281,3.9466257999809446,3.210869015652498,32.70191573714818,32.70191573714818,17.00046975206718,45.88555307677811,39.06546965614609,36.06734951574032,19.796717529513284,12.479362054713114,False,False,False,10.470691708763308,2.161808617453192,4843.486895291748,12.5 us
2.9470517025518106,372759372031493.8,0.6,2.9470517025518106,3.5564803062231287,0.6094286036713181,372759372031493.8,23,27,6,3.864365060826999,3.732497824580553,3.5329487770368506,23.834875968749508,23.834875968749508,0.7722813571388658,44.100015620896414,39.1827600035064,8.627237292461452,3.937226329963474,1.8816944249705556,False,False,False,3.0073385705748463,1.6635043642663745,1807.8332916794716,1.88 us
2.9470517025518106,1000000000000000.0,0.6,2.9470517025518106,3.5564803062231287,0.6094286036713181,1000000000000000.0,23,27,7,3.7629887164663343,3.627488937142585,3.7353602360117497,21.00452295022736,21.00452295022736,0.2551606073727187,44.44417164102041,39.24294600451639,1.8816944249705556,0.5413360302965377,0.0010667339377348,False,False,False,0.8327639946235399,1.1855250949036087,702.4431605905813,0.00107 us
3.088843596477481,1000000000000.0,0.6,3.088843596477481,3.72759372031494,0.6387501238374589,1000000000000.0,24,28,0,4.5884156673143535,4.493041735229446,2.122703008456204,20.19742259554799,20.19742259554799,20.526515515369628,130.74784249573025,104.33260382417076,1000.0,1000.0,1000.0,True,True,True,2463.8751708396,32.23297551663995,76439.58186757065,>1e+03 us (censored at t_max)
3.088843596477481,2682695795279.7275,0.6,3.088843596477481,3.72759372031494,0.6387501238374589,2682695795279.7275,24,28,1,4.882549878558165,4.797136567807227,1.7805061320148845,25.66037635916786,25.66037635916786,29.576166589932505,126.54627619858796,81.24954671815367,1000.0,1000.0,1000.0,True,True,True,839.9965345103498,18.40504472255158,45639.472610523335,>1e+03 us (censored at t_max)
3.088843596477481,7196856730011.528,0.6,3.088843596477481,3.72759372031494,0.6387501238374589,7196856730011.528,24,28,2,5.038373186728616,4.955882619758176,1.6644979976233876,40.92256978726193,40.92256978726193,77.94415750404951,116.51024778289027,53.63844554210886,1000.0,691.3203779678128,477.9238649935595,True,False,False,280.7538952782262,10.198093836997908,27530.03647207799,478 us
3.088843596477481,19306977288832.457,0.6,3.088843596477481,3.72759372031494,0.6387501238374589,19306977288832.457,24,28,3,4.83740524578135,4.743049482470125,1.989348069421483,50.87778612521075,50.87778612521075,59.093958953409654,97.19530279051476,39.90591120144592,379.4532847236942,228.4112207303821,165.36244070941788,False,False,False,91.27048744182214,6.700080659433591,13622.29681717562,165 us
3.088843596477481,51794746792312.02,0.6,3.088843596477481,3.72759372031494,0.6387501238374589,51794746792312.02,24,28,4,4.405611776661883,4.296635762291991,2.5363102761998695,45.59327750370773,45.59327750370773,30.972906673314064,68.57747941098756,38.51404862553031,109.16317341936126,65.7105754603627,45.427059863740425,False,False,False,28.80712657482548,4.073157679917695,7072.43098317951,45.4 us
3.088843596477481,138949549437313.6,0.6,3.088843596477481,3.72759372031494,0.6387501238374589,138949549437313.6,24,28,5,4.038243275684757,3.920261689808522,3.009533424336221,30.73549554240967,30.73549554240967,3.228628202536727,44.71248349304483,38.739080545005386,29.988442312310248,16.460115023085496,9.908136566858666,False,False,False,8.799002355262315,2.137643929058137,4116.2151636447825,9.91 us
3.088843596477481,372759372031493.8,0.6,3.088843596477481,3.72759372031494,0.6387501238374589,372759372031493.8,24,28,6,3.8281780589485166,3.70450005121004,3.3385883662784317,23.09929519031963,23.09929519031963,0.7722813571388658,43.49802737117009,38.86199689756603,7.173174944465612,3.126007243068704,1.4266210152607357,False,False,False,2.539339737604196,1.6486383667327154,1540.2648566505702,1.43 us
3.088843596477481,1000000000000000.0,0.6,3.088843596477481,3.72759372031494,0.6387501238374589,1000000000000000.0,24,28,7,3.7260091935308264,3.5983847614003532,3.5467144453114248,20.52171119096907,20.52171119096907,0.2551606073727187,43.85228204437755,38.92500869291575,1.5645475886160958,0.4104180502904709,0.0009288292250172,False,False,False,0.7080802702174945,1.1654929216008587,607.5371691188939,0.000929 us
3.237457542817644,1000000000000.0,0.6,3.237457542817644,3.906939937054617,0.6694823942369728,1000000000000.0,25,29,0,4.5612591797636854,4.474262001326017,1.9443916876545329,18.91244411201198,18.91244411201198,20.75712717335901,122.74239564595786,98.01970564623436,1000.0,1000.0,797.2988921376648,True,True,False,2051.1981168378693,32.21789532565011,63666.42190946653,797 us
3.237457542817644,2682695795279.7275,0.6,3.237457542817644,3.906939937054617,0.6694823942369728,2682695795279.7275,25,29,1,4.857676949137026,4.781214147641367,1.5992339839740484,24.4218004116264,24.4218004116264,33.9673858227221,118.8445839418014,76.28796114037699,1000.0,1000.0,870.7224849239904,True,True,False,701.0623206164644,18.312382275522335,38283.51276576152,871 us
3.237457542817644,7196856730011.528,0.6,3.237457542817644,3.906939937054617,0.6694823942369728,7196856730011.528,25,29,2,5.0140282068518705,4.941070757020973,1.476551407956045,39.24952772232186,39.24952772232186,77.94415750404951,109.39015325611518,50.535816023295446,954.9044557518076,548.8819609789678,379.4532847236942,False,False,False,234.98956175190813,10.131924582222494,23192.983706592284,379 us
3.237457542817644,19306977288832.457,0.6,3.237457542817644,3.906939937054617,0.6694823942369728,19306977288832.457,25,29,3,4.810076631343916,4.725335034780837,1.7933457826659764,48.36156705024563,48.36156705024563,56.429084712625425,91.14855983589844,39.25277623621481,315.4990064958082,189.9140582361935,131.29145852124654,False,False,False,76.6471845052089,6.650945813975083,11524.253339150126,131 us
3.237457542817644,51794746792312.02,0.6,3.237457542817644,3.906939937054617,0.6694823942369728,51794746792312.02,25,29,4,4.374846450920959,4.274909952127787,2.3377451200680923,43.00872414987662,43.00872414987662,29.576166589932505,64.2084403797295,38.1879206569662,90.76446072885356,54.635503522148646,37.77063694539357,False,False,False,24.285579624530527,4.023760175963039,6035.543512162244,37.8 us
3.237457542817644,138949549437313.6,0.6,3.237457542817644,3.906939937054617,0.6694823942369728,138949549437313.6,25,29,5,4.00550467540568,3.8958131305675856,2.8156264472087864,29.300176065194098,29.300176065194098,2.94400047510004,43.695162624395365,38.42741133953291,24.934093699518804,13.068702297433475,7.866681790071574,False,False,False,7.447238746161842,2.11535109551145,3520.5686479015667,7.87 us
3.237457542817644,372759372031493.8,0.6,3.237457542817644,3.906939937054617,0.6694823942369728,372759372031493.8,25,29,6,3.794222228181164,3.6782734192815343,3.1522618272971736,22.429629988509017,22.429629988509017,0.7374549090259562,42.9238402905549,38.55618651372409,5.964184945842459,2.599139918382933,1.0816036303107095,False,False,False,2.1591864290646963,1.6339907224429469,1321.4190260741136,1.08 us
